"Variable", "Node", "Time", "Value"
relativeSpeed, 1, 68.21, 0.0
relativeSpeed, 1, 68.31, 0.0
relativeSpeed, 1, 68.41, 0.0
relativeSpeed, 1, 68.51, 0.0
relativeSpeed, 1, 68.61, 0.0
relativeSpeed, 1, 68.71, 0.0
relativeSpeed, 1, 68.81, 0.0
relativeSpeed, 1, 68.91, 0.0
relativeSpeed, 1, 69.01, 0.0
relativeSpeed, 1, 69.11, 0.0
relativeSpeed, 1, 69.21, 0.0
relativeSpeed, 1, 69.31, 0.0
relativeSpeed, 1, 69.41, 0.0
relativeSpeed, 1, 69.51, 0.0
relativeSpeed, 1, 69.61, 0.0
relativeSpeed, 1, 69.71, 0.0
relativeSpeed, 1, 69.81, 0.0
relativeSpeed, 1, 69.91, 0.0
distance, 1, 1.11, 0.199999
distance, 1, 1.21, 0.200005
distance, 1, 1.31, 0.20014
distance, 1, 1.41, 0.20058
distance, 1, 1.51, 0.201467
distance, 1, 1.61, 0.202917
distance, 1, 1.71, 0.205019
distance, 1, 1.81, 0.207841
distance, 1, 1.91, 0.211436
distance, 1, 2.01, 0.215837
distance, 1, 2.11, 0.22107
distance, 1, 2.21, 0.227148
distance, 1, 2.31, 0.234074
distance, 1, 2.41, 0.241845
distance, 1, 2.51, 0.250452
distance, 1, 2.61, 0.259881
distance, 1, 2.71, 0.270113
distance, 1, 2.81, 0.281128
distance, 1, 2.91, 0.292902
distance, 1, 3.01, 0.305408
distance, 1, 3.11, 0.31862
distance, 1, 3.21, 0.332507
distance, 1, 3.31, 0.347043
distance, 1, 3.41, 0.362196
distance, 1, 3.51, 0.377938
distance, 1, 3.61, 0.394237
distance, 1, 3.71, 0.411065
distance, 1, 3.81, 0.428393
distance, 1, 3.91, 0.446191
distance, 1, 4.01, 0.464431
distance, 1, 4.11, 0.483085
distance, 1, 4.21, 0.502127
distance, 1, 4.31, 0.52153
distance, 1, 4.41, 0.541269
distance, 1, 4.51, 0.561319
distance, 1, 4.61, 0.581655
distance, 1, 4.71, 0.602255
distance, 1, 4.81, 0.623096
distance, 1, 4.91, 0.644157
distance, 1, 5.01, 0.665417
distance, 1, 5.11, 0.686856
distance, 1, 5.21, 0.708454
distance, 1, 5.31, 0.730193
distance, 1, 5.41, 0.752057
distance, 1, 5.51, 0.774026
distance, 1, 5.61, 0.796086
distance, 1, 5.71, 0.81822
distance, 1, 5.81, 0.840414
distance, 1, 5.91, 0.862653
distance, 1, 6.01, 0.884924
distance, 1, 6.11, 0.907213
distance, 1, 6.21, 0.929509
distance, 1, 6.31, 0.9518
distance, 1, 6.41, 0.974074
distance, 1, 6.51, 0.99632
distance, 1, 6.61, 1.01853
distance, 1, 6.71, 1.04069
distance, 1, 6.81, 1.0628
distance, 1, 6.91, 1.08484
distance, 1, 7.01, 1.1068
distance, 1, 7.11, 1.12869
distance, 1, 7.21, 1.15049
distance, 1, 7.31, 1.17219
distance, 1, 7.41, 1.19379
distance, 1, 7.51, 1.21528
distance, 1, 7.61, 1.23665
distance, 1, 7.71, 1.25791
distance, 1, 7.81, 1.27904
distance, 1, 7.91, 1.30004
distance, 1, 8.01, 1.3209
distance, 1, 8.11, 1.34163
distance, 1, 8.21, 1.36221
distance, 1, 8.31, 1.38265
distance, 1, 8.41, 1.40293
distance, 1, 8.51, 1.42307
distance, 1, 8.61, 1.44304
distance, 1, 8.71, 1.46286
distance, 1, 8.81, 1.48251
distance, 1, 8.91, 1.502
distance, 1, 9.01, 1.52132
distance, 1, 9.11, 1.54048
distance, 1, 9.21, 1.55946
distance, 1, 9.31, 1.57827
distance, 1, 9.41, 1.59691
distance, 1, 9.51, 1.61538
distance, 1, 9.61, 1.63366
distance, 1, 9.71, 1.65178
distance, 1, 9.81, 1.66971
distance, 1, 9.91, 1.68746
distance, 1, 10.01, 1.70504
distance, 1, 10.11, 1.72244
distance, 1, 10.21, 1.73965
distance, 1, 10.31, 1.75669
distance, 1, 10.41, 1.77355
distance, 1, 10.51, 1.79022
distance, 1, 10.61, 1.80672
distance, 1, 10.71, 1.82304
distance, 1, 10.81, 1.83917
distance, 1, 10.91, 1.85513
distance, 1, 11.01, 1.87091
distance, 1, 11.11, 1.88651
distance, 1, 11.21, 1.90193
distance, 1, 11.31, 1.91718
distance, 1, 11.41, 1.93224
distance, 1, 11.51, 1.94714
distance, 1, 11.61, 1.96185
distance, 1, 11.71, 1.97639
distance, 1, 11.81, 1.99076
distance, 1, 11.91, 2.00496
distance, 1, 12.01, 2.01899
distance, 1, 12.11, 2.03284
distance, 1, 12.21, 2.04653
distance, 1, 12.31, 2.06004
distance, 1, 12.41, 2.07339
distance, 1, 12.51, 2.08658
distance, 1, 12.61, 2.0996
distance, 1, 12.71, 2.11245
distance, 1, 12.81, 2.12514
distance, 1, 12.91, 2.13768
distance, 1, 13.01, 2.15005
distance, 1, 13.11, 2.16226
distance, 1, 13.21, 2.17432
distance, 1, 13.31, 2.18622
distance, 1, 13.41, 2.19797
distance, 1, 13.51, 2.20956
distance, 1, 13.61, 2.221
distance, 1, 13.71, 2.23229
distance, 1, 13.81, 2.24344
distance, 1, 13.91, 2.25443
distance, 1, 14.01, 2.26528
distance, 1, 14.11, 2.27599
distance, 1, 14.21, 2.28655
distance, 1, 14.31, 2.29697
distance, 1, 14.41, 2.30725
distance, 1, 14.51, 2.31739
distance, 1, 14.61, 2.3274
distance, 1, 14.71, 2.33727
distance, 1, 14.81, 2.347
distance, 1, 14.91, 2.3566
distance, 1, 15.01, 2.36607
distance, 1, 15.11, 2.37541
distance, 1, 15.21, 2.38463
distance, 1, 15.31, 2.39371
distance, 1, 15.41, 2.40267
distance, 1, 15.51, 2.41151
distance, 1, 15.61, 2.42022
distance, 1, 15.71, 2.42881
distance, 1, 15.81, 2.43728
distance, 1, 15.91, 2.44563
distance, 1, 16.01, 2.45387
distance, 1, 16.11, 2.46199
distance, 1, 16.21, 2.46999
distance, 1, 16.31, 2.47788
distance, 1, 16.41, 2.48567
distance, 1, 16.51, 2.49334
distance, 1, 16.61, 2.5009
distance, 1, 16.71, 2.50835
distance, 1, 16.81, 2.5157
distance, 1, 16.91, 2.52294
distance, 1, 17.01, 2.53009
distance, 1, 17.11, 2.53712
distance, 1, 17.21, 2.54406
distance, 1, 17.31, 2.5509
distance, 1, 17.41, 2.55764
distance, 1, 17.51, 2.56428
distance, 1, 17.61, 2.57083
distance, 1, 17.71, 2.57728
distance, 1, 17.81, 2.58364
distance, 1, 17.91, 2.5899
distance, 1, 18.01, 2.59608
distance, 1, 18.11, 2.60216
distance, 1, 18.21, 2.60816
distance, 1, 18.31, 2.61407
distance, 1, 18.41, 2.61989
distance, 1, 18.51, 2.62563
distance, 1, 18.61, 2.63129
distance, 1, 18.71, 2.63686
distance, 1, 18.81, 2.64235
distance, 1, 18.91, 2.64776
distance, 1, 19.01, 2.65309
distance, 1, 19.11, 2.65835
distance, 1, 19.21, 2.66352
distance, 1, 19.31, 2.66862
distance, 1, 19.41, 2.67364
distance, 1, 19.51, 2.67859
distance, 1, 19.61, 2.68347
distance, 1, 19.71, 2.68827
distance, 1, 19.81, 2.69301
distance, 1, 19.91, 2.69767
distance, 1, 20.01, 2.70227
distance, 1, 20.11, 2.70679
distance, 1, 20.21, 2.71125
distance, 1, 20.31, 2.71564
distance, 1, 20.41, 2.71997
distance, 1, 20.51, 2.72423
distance, 1, 20.61, 2.72843
distance, 1, 20.71, 2.73257
distance, 1, 20.81, 2.73664
distance, 1, 20.91, 2.74066
distance, 1, 21.01, 2.74461
distance, 1, 21.11, 2.74851
distance, 1, 21.21, 2.75234
distance, 1, 21.31, 2.75612
distance, 1, 21.41, 2.75985
distance, 1, 21.51, 2.76351
distance, 1, 21.61, 2.76713
distance, 1, 21.71, 2.77068
distance, 1, 21.81, 2.77419
distance, 1, 21.91, 2.77764
distance, 1, 22.01, 2.78104
distance, 1, 22.11, 2.78439
distance, 1, 22.21, 2.78769
distance, 1, 22.31, 2.79094
distance, 1, 22.41, 2.79414
distance, 1, 22.51, 2.79729
distance, 1, 22.61, 2.80039
distance, 1, 22.71, 2.80345
distance, 1, 22.81, 2.80646
distance, 1, 22.91, 2.80942
distance, 1, 23.01, 2.81234
distance, 1, 23.11, 2.81522
distance, 1, 23.21, 2.81805
distance, 1, 23.31, 2.82084
distance, 1, 23.41, 2.82359
distance, 1, 23.51, 2.8263
distance, 1, 23.61, 2.82896
distance, 1, 23.71, 2.83159
distance, 1, 23.81, 2.83417
distance, 1, 23.91, 2.83672
distance, 1, 24.01, 2.83922
distance, 1, 24.11, 2.84169
distance, 1, 24.21, 2.84412
distance, 1, 24.31, 2.84652
distance, 1, 24.41, 2.84888
distance, 1, 24.51, 2.8512
distance, 1, 24.61, 2.85349
distance, 1, 24.71, 2.85574
distance, 1, 24.81, 2.85796
distance, 1, 24.91, 2.86014
distance, 1, 25.01, 2.86229
distance, 1, 25.11, 2.86441
distance, 1, 25.21, 2.86649
distance, 1, 25.31, 2.86855
distance, 1, 25.41, 2.87057
distance, 1, 25.51, 2.87256
distance, 1, 25.61, 2.87452
distance, 1, 25.71, 2.87646
distance, 1, 25.81, 2.87836
distance, 1, 25.91, 2.88023
distance, 1, 26.01, 2.88207
distance, 1, 26.11, 2.88389
distance, 1, 26.21, 2.88568
distance, 1, 26.31, 2.88744
distance, 1, 26.41, 2.88917
distance, 1, 26.51, 2.89088
distance, 1, 26.61, 2.89256
distance, 1, 26.71, 2.89422
distance, 1, 26.81, 2.89585
distance, 1, 26.91, 2.89745
distance, 1, 27.01, 2.89903
distance, 1, 27.11, 2.90059
distance, 1, 27.21, 2.90212
distance, 1, 27.31, 2.90363
distance, 1, 27.41, 2.90512
distance, 1, 27.51, 2.90658
distance, 1, 27.61, 2.90802
distance, 1, 27.71, 2.90944
distance, 1, 27.81, 2.91084
distance, 1, 27.91, 2.91221
distance, 1, 28.01, 2.91357
distance, 1, 28.11, 2.9149
distance, 1, 28.21, 2.91621
distance, 1, 28.31, 2.91751
distance, 1, 28.41, 2.91878
distance, 1, 28.51, 2.92003
distance, 1, 28.61, 2.92127
distance, 1, 28.71, 2.92248
distance, 1, 28.81, 2.92368
distance, 1, 28.91, 2.92486
distance, 1, 29.01, 2.92602
distance, 1, 29.11, 2.92716
distance, 1, 29.21, 2.92828
distance, 1, 29.31, 2.92939
distance, 1, 29.41, 2.93048
distance, 1, 29.51, 2.93156
distance, 1, 29.61, 2.93261
distance, 1, 29.71, 2.93365
distance, 1, 29.81, 2.93468
distance, 1, 29.91, 2.93569
distance, 1, 30.01, 2.93668
distance, 1, 30.11, 2.93766
distance, 1, 30.21, 2.93862
distance, 1, 30.31, 2.93957
distance, 1, 30.41, 2.9405
distance, 1, 30.51, 2.94142
distance, 1, 30.61, 2.94233
distance, 1, 30.71, 2.94322
distance, 1, 30.81, 2.9441
distance, 1, 30.91, 2.94496
distance, 1, 31.01, 2.94581
distance, 1, 31.11, 2.94665
distance, 1, 31.21, 2.94747
distance, 1, 31.31, 2.94829
distance, 1, 31.41, 2.94909
distance, 1, 31.51, 2.94987
distance, 1, 31.61, 2.95065
distance, 1, 31.71, 2.95141
distance, 1, 31.81, 2.95216
distance, 1, 31.91, 2.9529
distance, 1, 32.01, 2.95363
distance, 1, 32.11, 2.95435
distance, 1, 32.21, 2.95505
distance, 1, 32.31, 2.95575
distance, 1, 32.41, 2.95643
distance, 1, 32.51, 2.95711
distance, 1, 32.61, 2.95777
distance, 1, 32.71, 2.95842
distance, 1, 32.81, 2.95907
distance, 1, 32.91, 2.9597
distance, 1, 33.01, 2.96032
distance, 1, 33.11, 2.96094
distance, 1, 33.21, 2.96154
distance, 1, 33.31, 2.96214
distance, 1, 33.41, 2.96272
distance, 1, 33.51, 2.9633
distance, 1, 33.61, 2.96387
distance, 1, 33.71, 2.96442
distance, 1, 33.81, 2.96498
distance, 1, 33.91, 2.96552
distance, 1, 34.01, 2.96605
distance, 1, 34.11, 2.96658
distance, 1, 34.21, 2.96709
distance, 1, 34.31, 2.9676
distance, 1, 34.41, 2.9681
distance, 1, 34.51, 2.9686
distance, 1, 34.61, 2.96908
distance, 1, 34.71, 2.96956
distance, 1, 34.81, 2.97003
distance, 1, 34.91, 2.9705
distance, 1, 35.01, 2.97095
distance, 1, 35.11, 2.9714
distance, 1, 35.21, 2.97184
distance, 1, 35.31, 2.97228
distance, 1, 35.41, 2.97271
distance, 1, 35.51, 2.97313
distance, 1, 35.61, 2.97355
distance, 1, 35.71, 2.97396
distance, 1, 35.81, 2.97436
distance, 1, 35.91, 2.97476
distance, 1, 36.01, 2.97515
distance, 1, 36.11, 2.97553
distance, 1, 36.21, 2.97591
distance, 1, 36.31, 2.97628
distance, 1, 36.41, 2.97665
distance, 1, 36.51, 2.97701
distance, 1, 36.61, 2.97737
distance, 1, 36.71, 2.97772
distance, 1, 36.81, 2.97806
distance, 1, 36.91, 2.9784
distance, 1, 37.01, 2.97874
distance, 1, 37.11, 2.97907
distance, 1, 37.21, 2.97939
distance, 1, 37.31, 2.97971
distance, 1, 37.41, 2.98002
distance, 1, 37.51, 2.98033
distance, 1, 37.61, 2.98064
distance, 1, 37.71, 2.98094
distance, 1, 37.81, 2.98123
distance, 1, 37.91, 2.98152
distance, 1, 38.01, 2.98181
distance, 1, 38.11, 2.98209
distance, 1, 38.21, 2.98237
distance, 1, 38.31, 2.98264
distance, 1, 38.41, 2.98291
distance, 1, 38.51, 2.98318
distance, 1, 38.61, 2.98344
distance, 1, 38.71, 2.98369
distance, 1, 38.81, 2.98394
distance, 1, 38.91, 2.98419
distance, 1, 39.01, 2.98444
distance, 1, 39.11, 2.98468
distance, 1, 39.21, 2.98492
distance, 1, 39.31, 2.98515
distance, 1, 39.41, 2.98538
distance, 1, 39.51, 2.98561
distance, 1, 39.61, 2.98583
distance, 1, 39.71, 2.98605
distance, 1, 39.81, 2.98626
distance, 1, 39.91, 2.98648
distance, 1, 40.01, 2.98669
distance, 1, 40.11, 2.98689
distance, 1, 40.21, 2.9871
distance, 1, 40.31, 2.9873
distance, 1, 40.41, 2.98749
distance, 1, 40.51, 2.98769
distance, 1, 40.61, 2.98788
distance, 1, 40.71, 2.98806
distance, 1, 40.81, 2.98825
distance, 1, 40.91, 2.98843
distance, 1, 41.01, 2.98861
distance, 1, 41.11, 2.98879
distance, 1, 41.21, 2.98896
distance, 1, 41.31, 2.98913
distance, 1, 41.41, 2.9893
distance, 1, 41.51, 2.98947
distance, 1, 41.61, 2.98963
distance, 1, 41.71, 2.98979
distance, 1, 41.81, 2.98995
distance, 1, 41.91, 2.9901
distance, 1, 42.01, 2.99026
distance, 1, 42.11, 2.99041
distance, 1, 42.21, 2.99056
distance, 1, 42.31, 2.9907
distance, 1, 42.41, 2.99085
distance, 1, 42.51, 2.99099
distance, 1, 42.61, 2.99113
distance, 1, 42.71, 2.99127
distance, 1, 42.81, 2.9914
distance, 1, 42.91, 2.99153
distance, 1, 43.01, 2.99166
distance, 1, 43.11, 2.99179
distance, 1, 43.21, 2.99192
distance, 1, 43.31, 2.99205
distance, 1, 43.41, 2.99217
distance, 1, 43.51, 2.99229
distance, 1, 43.61, 2.99241
distance, 1, 43.71, 2.99253
distance, 1, 43.81, 2.99264
distance, 1, 43.91, 2.99276
distance, 1, 44.01, 2.99287
distance, 1, 44.11, 2.99298
distance, 1, 44.21, 2.99309
distance, 1, 44.31, 2.9932
distance, 1, 44.41, 2.9933
distance, 1, 44.51, 2.99341
distance, 1, 44.61, 2.99351
distance, 1, 44.71, 2.99361
distance, 1, 44.81, 2.99371
distance, 1, 44.91, 2.9938
distance, 1, 45.01, 2.9939
distance, 1, 45.11, 2.99399
distance, 1, 45.21, 2.99409
distance, 1, 45.31, 2.99418
distance, 1, 45.41, 2.99427
distance, 1, 45.51, 2.99436
distance, 1, 45.61, 2.99445
distance, 1, 45.71, 2.99453
distance, 1, 45.81, 2.99462
distance, 1, 45.91, 2.9947
distance, 1, 46.01, 2.99478
distance, 1, 46.11, 2.99486
distance, 1, 46.21, 2.99494
distance, 1, 46.31, 2.99502
distance, 1, 46.41, 2.9951
distance, 1, 46.51, 2.99517
distance, 1, 46.61, 2.99525
distance, 1, 46.71, 2.99532
distance, 1, 46.81, 2.99539
distance, 1, 46.91, 2.99547
distance, 1, 47.01, 2.99554
distance, 1, 47.11, 2.99561
distance, 1, 47.21, 2.99567
distance, 1, 47.31, 2.99574
distance, 1, 47.41, 2.99581
distance, 1, 47.51, 2.99587
distance, 1, 47.61, 2.99594
distance, 1, 47.71, 2.996
distance, 1, 47.81, 2.99606
distance, 1, 47.91, 2.99612
distance, 1, 48.01, 2.99618
distance, 1, 48.11, 2.99624
distance, 1, 48.21, 2.9963
distance, 1, 48.31, 2.99636
distance, 1, 48.41, 2.99641
distance, 1, 48.51, 2.99647
distance, 1, 48.61, 2.99652
distance, 1, 48.71, 2.99658
distance, 1, 48.81, 2.99663
distance, 1, 48.91, 2.99668
distance, 1, 49.01, 2.99673
distance, 1, 49.11, 2.99678
distance, 1, 49.21, 2.99683
distance, 1, 49.31, 2.99688
distance, 1, 49.41, 2.99693
distance, 1, 49.51, 2.99698
distance, 1, 49.61, 2.99703
distance, 1, 49.71, 2.99707
distance, 1, 49.81, 2.99712
distance, 1, 49.91, 2.99716
distance, 1, 50.01, 2.99721
distance, 1, 50.11, 2.99725
distance, 1, 50.21, 2.99729
distance, 1, 50.31, 2.99733
distance, 1, 50.41, 2.99737
distance, 1, 50.51, 2.99742
distance, 1, 50.61, 2.99746
distance, 1, 50.71, 2.9975
distance, 1, 50.81, 2.99753
distance, 1, 50.91, 2.99757
distance, 1, 51.01, 2.99761
distance, 1, 51.11, 2.99765
distance, 1, 51.21, 2.99768
distance, 1, 51.31, 2.99772
distance, 1, 51.41, 2.99775
distance, 1, 51.51, 2.99779
distance, 1, 51.61, 2.99782
distance, 1, 51.71, 2.99786
distance, 1, 51.81, 2.99789
distance, 1, 51.91, 2.99792
distance, 1, 52.01, 2.99796
distance, 1, 52.11, 2.99799
distance, 1, 52.21, 2.99802
distance, 1, 52.31, 2.99805
distance, 1, 52.41, 2.99808
distance, 1, 52.51, 2.99811
distance, 1, 52.61, 2.99814
distance, 1, 52.71, 2.99817
distance, 1, 52.81, 2.9982
distance, 1, 52.91, 2.99822
distance, 1, 53.01, 2.99825
distance, 1, 53.11, 2.99828
distance, 1, 53.21, 2.9983
distance, 1, 53.31, 2.99833
distance, 1, 53.41, 2.99836
distance, 1, 53.51, 2.99838
distance, 1, 53.61, 2.99841
distance, 1, 53.71, 2.99843
distance, 1, 53.81, 2.99846
distance, 1, 53.91, 2.99848
distance, 1, 54.01, 2.9985
distance, 1, 54.11, 2.99853
distance, 1, 54.21, 2.99855
distance, 1, 54.31, 2.99857
distance, 1, 54.41, 2.99859
distance, 1, 54.51, 2.99862
distance, 1, 54.61, 2.99864
distance, 1, 54.71, 2.99866
distance, 1, 54.81, 2.99868
distance, 1, 54.91, 2.9987
distance, 1, 55.01, 2.99872
distance, 1, 55.11, 2.99874
distance, 1, 55.21, 2.99876
distance, 1, 55.31, 2.99878
distance, 1, 55.41, 2.9988
distance, 1, 55.51, 2.99882
distance, 1, 55.61, 2.99883
distance, 1, 55.71, 2.99885
distance, 1, 55.81, 2.99887
distance, 1, 55.91, 2.99889
distance, 1, 56.01, 2.99891
distance, 1, 56.11, 2.99892
distance, 1, 56.21, 2.99894
distance, 1, 56.31, 2.99896
distance, 1, 56.41, 2.99897
distance, 1, 56.51, 2.99899
distance, 1, 56.61, 2.999
distance, 1, 56.71, 2.99902
distance, 1, 56.81, 2.99903
distance, 1, 56.91, 2.99905
distance, 1, 57.01, 2.99906
distance, 1, 57.11, 2.99908
distance, 1, 57.21, 2.99909
distance, 1, 57.31, 2.99911
distance, 1, 57.41, 2.99912
distance, 1, 57.51, 2.99913
distance, 1, 57.61, 2.99915
distance, 1, 57.71, 2.99916
distance, 1, 57.81, 2.99917
distance, 1, 57.91, 2.99919
distance, 1, 58.01, 2.9992
distance, 1, 58.11, 2.99921
distance, 1, 58.21, 2.99922
distance, 1, 58.31, 2.99924
distance, 1, 58.41, 2.99925
distance, 1, 58.51, 2.99926
distance, 1, 58.61, 2.99927
distance, 1, 58.71, 2.99928
distance, 1, 58.81, 2.99929
distance, 1, 58.91, 2.9993
distance, 1, 59.01, 2.99931
distance, 1, 59.11, 2.99933
distance, 1, 59.21, 2.99934
distance, 1, 59.31, 2.99935
distance, 1, 59.41, 2.99936
distance, 1, 59.51, 2.99937
distance, 1, 59.61, 2.99938
distance, 1, 59.71, 2.99939
distance, 1, 59.81, 2.9994
distance, 1, 59.91, 2.9994
distance, 1, 60.01, 2.99941
distance, 1, 60.11, 2.99563
distance, 1, 60.21, 2.97648
distance, 1, 60.31, 2.9393
distance, 1, 60.41, 2.88724
distance, 1, 60.51, 2.82298
distance, 1, 60.61, 2.74871
distance, 1, 60.71, 2.66622
distance, 1, 60.81, 2.577
distance, 1, 60.91, 2.48225
distance, 1, 61.01, 2.38296
distance, 1, 61.11, 2.27995
distance, 1, 61.21, 2.1739
distance, 1, 61.31, 2.06534
distance, 1, 61.41, 1.95472
distance, 1, 61.51, 1.84243
distance, 1, 61.61, 1.72875
distance, 1, 61.71, 1.61393
distance, 1, 61.81, 1.49819
distance, 1, 61.91, 1.38168
distance, 1, 62.01, 1.26455
distance, 1, 62.11, 1.1469
distance, 1, 62.21, 1.02884
distance, 1, 62.31, 0.910425
distance, 1, 62.41, 0.791729
distance, 1, 62.51, 0.6728
distance, 1, 62.61, 0.55368
distance, 1, 62.71, 0.434405
distance, 1, 62.81, 0.315
distance, 1, 62.91, 0.195491
distance, 1, 63.01, 0.0758946
distance, 1, 63.11, -1.0
distance, 1, 63.21, -1.0
distance, 1, 63.31, -1.0
distance, 1, 63.41, -1.0
distance, 1, 63.51, -1.0
distance, 1, 63.61, -1.0
distance, 1, 63.71, -1.0
distance, 1, 63.81, -1.0
distance, 1, 63.91, -1.0
distance, 1, 64.01, -1.0
distance, 1, 64.11, -1.0
distance, 1, 64.21, -1.0
distance, 1, 64.31, -1.0
distance, 1, 64.41, -1.0
distance, 1, 64.51, -1.0
distance, 1, 64.61, -1.0
distance, 1, 64.71, -1.0
distance, 1, 64.81, -1.0
distance, 1, 64.91, -1.0
distance, 1, 65.01, -1.0
distance, 1, 65.11, -1.0
distance, 1, 65.21, -1.0
distance, 1, 65.31, -1.0
distance, 1, 65.41, -1.0
distance, 1, 65.51, -1.0
distance, 1, 65.61, -1.0
distance, 1, 65.71, -1.0
distance, 1, 65.81, -1.0
distance, 1, 65.91, -1.0
distance, 1, 66.01, -1.0
distance, 1, 66.11, -1.0
distance, 1, 66.21, -1.0
distance, 1, 66.31, -1.0
distance, 1, 66.41, -1.0
distance, 1, 66.51, -1.0
distance, 1, 66.61, -1.0
distance, 1, 66.71, -1.0
distance, 1, 66.81, -1.0
distance, 1, 66.91, -1.0
distance, 1, 67.01, -1.0
distance, 1, 67.11, -1.0
distance, 1, 67.21, -1.0
distance, 1, 67.31, -1.0
distance, 1, 67.41, -1.0
distance, 1, 67.51, -1.0
distance, 1, 67.61, -1.0
distance, 1, 67.71, -1.0
distance, 1, 67.81, -1.0
distance, 1, 67.91, -1.0
distance, 1, 68.01, -1.0
distance, 1, 68.11, -1.0
distance, 1, 68.21, -1.0
distance, 1, 68.31, -1.0
distance, 1, 68.41, -1.0
distance, 1, 68.51, -1.0
distance, 1, 68.61, -1.0
distance, 1, 68.71, -1.0
distance, 1, 68.81, -1.0
distance, 1, 68.91, -1.0
distance, 1, 69.01, -1.0
distance, 1, 69.11, -1.0
distance, 1, 69.21, -1.0
distance, 1, 69.31, -1.0
distance, 1, 69.41, -1.0
distance, 1, 69.51, -1.0
distance, 1, 69.61, -1.0
distance, 1, 69.71, -1.0
distance, 1, 69.81, -1.0
distance, 1, 69.91, -1.0
nodeId, 1, 1.11, 1.0
nodeId, 1, 1.21, 1.0
nodeId, 1, 1.31, 1.0
nodeId, 1, 1.41, 1.0
nodeId, 1, 1.51, 1.0
nodeId, 1, 1.61, 1.0
nodeId, 1, 1.71, 1.0
nodeId, 1, 1.81, 1.0
nodeId, 1, 1.91, 1.0
nodeId, 1, 2.01, 1.0
nodeId, 1, 2.11, 1.0
nodeId, 1, 2.21, 1.0
nodeId, 1, 2.31, 1.0
nodeId, 1, 2.41, 1.0
nodeId, 1, 2.51, 1.0
nodeId, 1, 2.61, 1.0
nodeId, 1, 2.71, 1.0
nodeId, 1, 2.81, 1.0
nodeId, 1, 2.91, 1.0
nodeId, 1, 3.01, 1.0
nodeId, 1, 3.11, 1.0
nodeId, 1, 3.21, 1.0
nodeId, 1, 3.31, 1.0
nodeId, 1, 3.41, 1.0
nodeId, 1, 3.51, 1.0
nodeId, 1, 3.61, 1.0
nodeId, 1, 3.71, 1.0
nodeId, 1, 3.81, 1.0
nodeId, 1, 3.91, 1.0
nodeId, 1, 4.01, 1.0
nodeId, 1, 4.11, 1.0
nodeId, 1, 4.21, 1.0
nodeId, 1, 4.31, 1.0
nodeId, 1, 4.41, 1.0
nodeId, 1, 4.51, 1.0
nodeId, 1, 4.61, 1.0
nodeId, 1, 4.71, 1.0
nodeId, 1, 4.81, 1.0
nodeId, 1, 4.91, 1.0
nodeId, 1, 5.01, 1.0
nodeId, 1, 5.11, 1.0
nodeId, 1, 5.21, 1.0
nodeId, 1, 5.31, 1.0
nodeId, 1, 5.41, 1.0
nodeId, 1, 5.51, 1.0
nodeId, 1, 5.61, 1.0
nodeId, 1, 5.71, 1.0
nodeId, 1, 5.81, 1.0
nodeId, 1, 5.91, 1.0
nodeId, 1, 6.01, 1.0
nodeId, 1, 6.11, 1.0
nodeId, 1, 6.21, 1.0
nodeId, 1, 6.31, 1.0
nodeId, 1, 6.41, 1.0
nodeId, 1, 6.51, 1.0
nodeId, 1, 6.61, 1.0
nodeId, 1, 6.71, 1.0
nodeId, 1, 6.81, 1.0
nodeId, 1, 6.91, 1.0
nodeId, 1, 7.01, 1.0
nodeId, 1, 7.11, 1.0
nodeId, 1, 7.21, 1.0
nodeId, 1, 7.31, 1.0
nodeId, 1, 7.41, 1.0
nodeId, 1, 7.51, 1.0
nodeId, 1, 7.61, 1.0
nodeId, 1, 7.71, 1.0
nodeId, 1, 7.81, 1.0
nodeId, 1, 7.91, 1.0
nodeId, 1, 8.01, 1.0
nodeId, 1, 8.11, 1.0
nodeId, 1, 8.21, 1.0
nodeId, 1, 8.31, 1.0
nodeId, 1, 8.41, 1.0
nodeId, 1, 8.51, 1.0
nodeId, 1, 8.61, 1.0
nodeId, 1, 8.71, 1.0
nodeId, 1, 8.81, 1.0
nodeId, 1, 8.91, 1.0
nodeId, 1, 9.01, 1.0
nodeId, 1, 9.11, 1.0
nodeId, 1, 9.21, 1.0
nodeId, 1, 9.31, 1.0
nodeId, 1, 9.41, 1.0
nodeId, 1, 9.51, 1.0
nodeId, 1, 9.61, 1.0
nodeId, 1, 9.71, 1.0
nodeId, 1, 9.81, 1.0
nodeId, 1, 9.91, 1.0
nodeId, 1, 10.01, 1.0
nodeId, 1, 10.11, 1.0
nodeId, 1, 10.21, 1.0
nodeId, 1, 10.31, 1.0
nodeId, 1, 10.41, 1.0
nodeId, 1, 10.51, 1.0
nodeId, 1, 10.61, 1.0
nodeId, 1, 10.71, 1.0
nodeId, 1, 10.81, 1.0
nodeId, 1, 10.91, 1.0
nodeId, 1, 11.01, 1.0
nodeId, 1, 11.11, 1.0
nodeId, 1, 11.21, 1.0
nodeId, 1, 11.31, 1.0
nodeId, 1, 11.41, 1.0
nodeId, 1, 11.51, 1.0
nodeId, 1, 11.61, 1.0
nodeId, 1, 11.71, 1.0
nodeId, 1, 11.81, 1.0
nodeId, 1, 11.91, 1.0
